TITLE	7.3
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	19/12/03
TIME	14:54:47
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	  850.0000
LASTX	  350.0000
NPOINTS	    5001
FIRSTY	    73.41049
MAXY	    83.36338
MINY	     0.03133
XYDATA
850.0000	73.4105
849.9000	72.7602
849.8000	71.7381
849.7000	71.8177
849.6000	72.2834
849.5000	72.1773
849.4000	71.3611
849.3000	70.8775
849.2000	71.4719
849.1000	72.4802
849.0000	72.303
848.9000	71.3848
848.8000	71.1948
848.7000	71.7469
848.6000	72.3341
848.5000	71.7685
848.4000	71.0981
848.3000	71.7644
848.2000	72.4446
848.1000	72.7787
848.0000	72.5033
847.9000	72.02
847.8000	72.56
847.7000	73.1465
847.6000	73.076
847.5000	72.7004
847.4000	72.2222
847.3000	72.5913
847.2000	73.1559
847.1000	72.6456
847.0000	72.3375
846.9000	72.5333
846.8000	72.9259
846.7000	73.3374
846.6000	72.9692
846.5000	72.675
846.4000	73.103
846.3000	73.9184
846.2000	74.1567
846.1000	74.1542
846.0000	74.1096
845.9000	74.5955
845.8000	75.6352
845.7000	75.7811
845.6000	75.2639
845.5000	75.1547
845.4000	75.8216
845.3000	75.6836
845.2000	75.2278
845.1000	73.8765
845.0000	73.8907
844.9000	74.6081
844.8000	74.7568
844.7000	74.5799
844.6000	74.6953
844.5000	75.3665
844.4000	76.1993
844.3000	75.691
844.2000	75.0705
844.1000	75.1151
844.0000	75.7234
843.9000	76.2759
843.8000	75.8051
843.7000	75.8657
843.6000	76.3856
843.5000	76.9393
843.4000	77.1105
843.3000	76.4224
843.2000	76.6758
843.1000	77.3898
843.0000	77.8317
842.9000	77.479
842.8000	77.0478
842.7000	77.6276
842.6000	77.9565
842.5000	78.0244
842.4000	77.5273
842.3000	77.4094
842.2000	77.7295
842.1000	78.3894
842.0000	77.9394
841.9000	77.2691
841.8000	77.494
841.7000	78.415
841.6000	78.9312
841.5000	78.527
841.4000	78.4218
841.3000	79.3799
841.2000	80.0417
841.1000	80.1031
841.0000	79.6309
840.9000	79.3177
840.8000	79.9906
840.7000	80.1358
840.6000	79.833
840.5000	79.4298
840.4000	79.5237
840.3000	80.2429
840.2000	80.7067
840.1000	80.5202
840.0000	80.1614
839.9000	80.9094
839.8000	81.844
839.7000	81.4057
839.6000	81.146
839.5000	81.2306
839.4000	81.9091
839.3000	82.1334
839.2000	81.6532
839.1000	81.4493
839.0000	81.8008
838.9000	82.0814
838.8000	82.0481
838.7000	81.2042
838.6000	80.8882
838.5000	81.412
838.4000	81.6103
838.3000	81.1356
838.2000	80.7153
838.1000	81.516
838.0000	82.2945
837.9000	82.2703
837.8000	81.8493
837.7000	82.0623
837.6000	82.5129
837.5000	82.7683
837.4000	82.7388
837.3000	82.5112
837.2000	82.8243
837.1000	83.3634
837.0000	82.9705
836.9000	82.3976
