TITLE	p-GaN
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	21/05/05
TIME	17:52:36
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	  850.0000
LASTX	  300.0000
NPOINTS	    5501
FIRSTY	    77.49433
MAXY	    77.74112
MINY	     0.11690
XYDATA
722.0000	75.4712
721.9000	75.3628
721.8000	75.193
721.7000	75.2986
721.6000	75.293
721.5000	75.0694
721.4000	75.1551
721.3000	75.2371
721.2000	75.0923
721.1000	75.1386
721.0000	75.3026
720.9000	75.2849
720.8000	75.0781
720.7000	75.2307
720.6000	75.2958
720.5000	75.1086
720.4000	75.1226
720.3000	75.2173
720.2000	75.1074
720.1000	75.0882
720.0000	75.2532
719.9000	75.2151
719.8000	75.0454
719.7000	75.1889
719.6000	75.2866
719.5000	75.0647
719.4000	75.1372
719.3000	75.2923
719.2000	75.2382
719.1000	75.1076
719.0000	75.301
718.9000	75.3356
718.8000	75.2065
718.7000	75.3481
718.6000	75.4848
718.5000	75.2709
718.4000	75.243
718.3000	75.4098
718.2000	75.369
718.1000	75.1915
718.0000	75.3517
717.9000	75.3788
717.8000	75.1662
717.7000	75.2507
717.6000	75.4087
717.5000	75.287
717.4000	75.2468
717.3000	75.4283
717.2000	75.4229
717.1000	75.3581
717.0000	75.47
716.9000	75.6054
716.8000	75.5592
716.7000	75.6031
716.6000	75.735
716.5000	75.7822
716.4000	75.7539
716.3000	75.9439
716.2000	75.9655
716.1000	75.8968
716.0000	75.9811
715.9000	76.1188
715.8000	76.0783
715.7000	76.1049
715.6000	76.2529
715.5000	76.1746
715.4000	76.1715
715.3000	76.2693
715.2000	76.2467
715.1000	76.1867
715.0000	76.309
714.9000	76.3571
714.8000	76.3528
714.7000	76.4029
714.6000	76.524
714.5000	76.565
714.4000	76.6053
714.3000	76.6848
714.2000	76.663
714.1000	76.6252
714.0000	76.6387
713.9000	76.6732
713.8000	76.7043
713.7000	76.6775
713.6000	76.7347
713.5000	76.7978
713.4000	76.8196
713.3000	76.8107
713.2000	76.787
713.1000	76.8325
713.0000	76.8466
712.9000	76.8664
712.8000	76.8755
712.7000	76.9073
712.6000	76.9778
712.5000	77.025
712.4000	77.1
712.3000	77.1506
712.2000	77.1546
712.1000	77.2088
712.0000	77.2644
711.9000	77.2554
711.8000	77.2796
711.7000	77.38
711.6000	77.4078
711.5000	77.3817
711.4000	77.4077
711.3000	77.3668
711.2000	77.3233
711.1000	77.288
711.0000	77.3077
710.9000	77.3631
710.8000	77.3125
710.7000	77.3414
710.6000	77.3548
710.5000	77.4081
710.4000	77.3232
710.3000	77.3385
710.2000	77.2709
710.1000	77.1924
710.0000	77.1737
709.9000	77.2181
709.8000	77.1963
709.7000	77.1898
709.6000	77.2114
709.5000	77.2293
709.4000	77.184
709.3000	77.1187
709.2000	77.1564
709.1000	77.1478
709.0000	77.086
708.9000	77.0742
708.8000	77.119
708.7000	77.1535
708.6000	77.1544
708.5000	77.1548
708.4000	77.1217
708.3000	77.057
708.2000	77.0443
708.1000	77.0038
708.0000	77.021
707.9000	77.0111
707.8000	76.9626
707.7000	76.9821
707.6000	76.9435
707.5000	76.9312
707.4000	76.9371
707.3000	76.8963
707.2000	76.8374
707.1000	76.77
707.0000	76.7901
706.9000	76.7554
706.8000	76.7061
706.7000	76.7371
706.6000	76.7102
706.5000	76.6945
706.4000	76.6334
706.3000	76.6353
706.2000	76.6191
706.1000	76.5039
706.0000	76.523
705.9000	76.4454
705.8000	76.3482
705.7000	76.3387
705.6000	76.2742
705.5000	76.1859
705.4000	76.1753
705.3000	76.1674
705.2000	76.1833
705.1000	76.0977
705.0000	76.0721
704.9000	76.0136
704.8000	75.9827
704.7000	75.9221
704.6000	75.8488
704.5000	75.8963
704.4000	75.8568
704.3000	75.7924
704.2000	75.798
704.1000	75.7993
704.0000	75.7971
703.9000	75.8213
703.8000	75.7299
703.7000	75.6313
703.6000	75.585
703.5000	75.6396
703.4000	75.5788
703.3000	75.5691
703.2000	75.6362
703.1000	75.5494
703.0000	75.5268
702.9000	75.4971
702.8000	75.3859
702.7000	75.3925
702.6000	75.4846
702.5000	75.405
702.4000	75.3592
702.3000	75.3907
702.2000	75.3287
702.1000	75.2665
702.0000	75.2735
701.9000	75.1751
701.8000	75.0975
701.7000	75.1835
701.6000	75.1042
701.5000	75.0083
701.4000	75.0741
701.3000	75.1184
701.2000	75.057
701.1000	75.0573
701.0000	75.0448
700.9000	74.9308
700.8000	74.9597
700.7000	74.9978
700.6000	74.9226
700.5000	74.9346
700.4000	75.0677
700.3000	75.0156
700.2000	75.0237
700.1000	75.0841
700.0000	75.0478
699.9000	75.0446
699.8000	75.1134
699.7000	75.0572
699.6000	75.0043
699.5000	75.1213
699.4000	75.0979
699.3000	75.0411
699.2000	75.1499
699.1000	75.1551
699.0000	75.1622
698.9000	75.3114
698.8000	75.3064
698.7000	75.2932
698.6000	75.3451
698.5000	75.391
698.4000	75.3323
698.3000	75.4056
698.2000	75.4486
698.1000	75.4347
698.0000	75.51
697.9000	75.5692
697.8000	75.5976
697.7000	75.6042
697.6000	75.7189
697.5000	75.6939
697.4000	75.7353
697.3000	75.8013
697.2000	75.7987
697.1000	75.8075
697.0000	75.9172
696.9000	75.9328
696.8000	75.9278
696.7000	75.9989
696.6000	76.0414
696.5000	76.018
696.4000	76.128
696.3000	76.1515
696.2000	76.0387
696.1000	76.22
696.0000	76.2274
695.9000	76.2178
695.8000	76.241
695.7000	76.3059
695.6000	76.2899
695.5000	76.3546
695.4000	76.4311
695.3000	76.3593
695.2000	76.3913
695.1000	76.5222
695.0000	76.4842
694.9000	76.5131
694.8000	76.5714
694.7000	76.5956
694.6000	76.6467
694.5000	76.7398
694.4000	76.7186
694.3000	76.6859
694.2000	76.8184
694.1000	76.7899
694.0000	76.7528
693.9000	76.8315
693.8000	76.8708
693.7000	76.8761
693.6000	76.9996
693.5000	76.9515
693.4000	76.9329
693.3000	77.0312
693.2000	77.0795
693.1000	77.0336
693.0000	77.1063
692.9000	77.1292
692.8000	77.0717
692.7000	77.1458
692.6000	77.1628
692.5000	77.1525
692.4000	77.1985
692.3000	77.1823
692.2000	77.1295
692.1000	77.2049
692.0000	77.2421
691.9000	77.1757
691.8000	77.2421
691.7000	77.26
691.6000	77.176
691.5000	77.2197
691.4000	77.2695
691.3000	77.1195
691.2000	77.1745
691.1000	77.2635
691.0000	77.1507
690.9000	77.1567
690.8000	77.2168
690.7000	77.1338
690.6000	77.1403
690.5000	77.1594
690.4000	77.0253
690.3000	77.1172
690.2000	77.1377
690.1000	77.0443
690.0000	77.0868
689.9000	77.1009
689.8000	76.9819
689.7000	77.0521
689.6000	77.1031
689.5000	76.9387
689.4000	76.9998
689.3000	77.0257
689.2000	76.911
689.1000	76.967
689.0000	77.0049
688.9000	76.8214
688.8000	76.9034
688.7000	76.9522
688.6000	76.8163
688.5000	76.8606
688.4000	76.8782
688.3000	76.7405
688.2000	76.7883
688.1000	76.7988
688.0000	76.6053
687.9000	76.6587
687.8000	76.675
687.7000	76.5388
687.6000	76.4935
687.5000	76.5155
687.4000	76.3247
687.3000	76.3744
687.2000	76.4315
687.1000	76.231
687.0000	76.1999
686.9000	76.2581
686.8000	76.0927
686.7000	76.0664
686.6000	76.0928
686.5000	75.9841
686.4000	76.0363
686.3000	76.0912
686.2000	75.9578
686.1000	75.8925
686.0000	76.0051
685.9000	75.8903
685.8000	75.8777
685.7000	75.9724
685.6000	75.7565
685.5000	75.6845
685.4000	75.8224
685.3000	75.6665
685.2000	75.6211
685.1000	75.7187
685.0000	75.6059
684.9000	75.5083
684.8000	75.5806
684.7000	75.4862
684.6000	75.3779
684.5000	75.5479
684.4000	75.4562
684.3000	75.3736
684.2000	75.5074
684.1000	75.3828
684.0000	75.3023
683.9000	75.5053
683.8000	75.4151
683.7000	75.316
683.6000	75.4096
683.5000	75.2951
683.4000	75.2067
683.3000	75.3313
683.2000	75.2708
683.1000	75.1255
683.0000	75.3696
682.9000	75.2916
682.8000	75.1064
682.7000	75.2771
682.6000	75.1776
682.5000	75.0813
682.4000	75.3085
682.3000	75.2045
682.2000	75.0788
682.1000	75.2457
682.0000	75.239
681.9000	75.1654
681.8000	75.3596
681.7000	75.3646
681.6000	75.2185
681.5000	75.4053
681.4000	75.3222
681.3000	75.2075
681.2000	75.4169
681.1000	75.4028
681.0000	75.3382
680.9000	75.5122
680.8000	75.4681
680.7000	75.393
680.6000	75.6093
680.5000	75.5898
680.4000	75.5289
680.3000	75.6997
680.2000	75.6026
680.1000	75.5004
680.0000	75.6997
679.9000	75.64
679.8000	75.5933
679.7000	75.8021
679.6000	75.8038
679.5000	75.6967
679.4000	75.9002
679.3000	75.8889
679.2000	75.8182
679.1000	76.0195
679.0000	75.9326
678.9000	75.9203
678.8000	76.1238
678.7000	76.1099
678.6000	76.0868
678.5000	76.2858
678.4000	76.2516
678.3000	76.3108
678.2000	76.4631
678.1000	76.3895
678.0000	76.4043
677.9000	76.5653
677.8000	76.4723
677.7000	76.4379
677.6000	76.6012
677.5000	76.4817
677.4000	76.5613
677.3000	76.6859
677.2000	76.5731
677.1000	76.611
677.0000	76.7378
676.9000	76.6375
676.8000	76.7127
676.7000	76.7976
676.6000	76.6942
676.5000	76.7641
676.4000	76.7954
676.3000	76.7324
676.2000	76.8491
676.1000	76.9822
676.0000	76.8947
675.9000	77.0373
675.8000	77.0379
675.7000	76.9389
675.6000	77.0223
675.5000	77.0189
675.4000	76.9988
675.3000	77.1269
675.2000	77.1102
675.1000	77.0396
675.0000	77.1518
674.9000	77.1021
674.8000	77.1524
674.7000	77.2757
674.6000	77.2226
674.5000	77.1583
674.4000	77.2099
674.3000	77.0706
674.2000	77.0707
674.1000	77.2141
674.0000	77.1711
673.9000	77.1846
673.8000	77.2418
673.7000	77.1485
673.6000	77.1439
673.5000	77.1741
673.4000	77.064
673.3000	77.1574
673.2000	77.1247
673.1000	77.0383
673.0000	77.102
672.9000	77.1072
672.8000	77.1088
672.7000	77.2494
672.6000	77.2696
672.5000	77.1785
672.4000	77.238
672.3000	77.1747
672.2000	77.0972
672.1000	77.1967
672.0000	77.1035
671.9000	77.1142
671.8000	77.2252
671.7000	77.107
671.6000	77.1355
671.5000	77.1397
671.4000	76.9689
671.3000	76.9965
671.2000	76.9546
671.1000	76.8155
671.0000	76.8255
670.9000	76.795
670.8000	76.6473
670.7000	76.7201
670.6000	76.6778
670.5000	76.5276
670.4000	76.6725
670.3000	76.5901
670.2000	76.4854
670.1000	76.5733
670.0000	76.4499
669.9000	76.3971
669.8000	76.5174
669.7000	76.4162
669.6000	76.3945
669.5000	76.4611
669.4000	76.2948
669.3000	76.2282
669.2000	76.3523
669.1000	76.2218
669.0000	76.2757
668.9000	76.3544
668.8000	76.109
668.7000	76.1019
668.6000	76.0713
668.5000	75.8594
668.4000	75.9467
668.3000	75.9431
668.2000	75.7296
668.1000	75.7797
668.0000	75.7448
667.9000	75.6223
667.8000	75.7738
667.7000	75.7218
667.6000	75.5696
667.5000	75.6629
667.4000	75.5243
667.3000	75.4395
667.2000	75.6369
667.1000	75.5641
667.0000	75.5621
666.9000	75.7292
666.8000	75.5451
666.7000	75.5331
666.6000	75.6934
666.5000	75.5077
666.4000	75.5282
666.3000	75.5885
666.2000	75.3838
666.1000	75.4907
666.0000	75.4892
665.9000	75.3468
665.8000	75.473
665.7000	75.3763
665.6000	75.2039
665.5000	75.34
665.4000	75.2621
665.3000	75.213
665.2000	75.3726
665.1000	75.2401
665.0000	75.1864
664.9000	75.3326
664.8000	75.1918
664.7000	75.2067
664.6000	75.3064
664.5000	75.1695
664.4000	75.2803
664.3000	75.3646
664.2000	75.2204
664.1000	75.3589
664.0000	75.3732
663.9000	75.2499
663.8000	75.436
663.7000	75.3452
663.6000	75.2677
663.5000	75.45
663.4000	75.3837
663.3000	75.3953
663.2000	75.5973
663.1000	75.5486
663.0000	75.6149
662.9000	75.725
662.8000	75.6171
662.7000	75.6892
662.6000	75.786
662.5000	75.7307
662.4000	75.8789
662.3000	75.8891
662.2000	75.8029
662.1000	75.976
662.0000	75.9872
661.9000	75.9569
661.8000	76.088
661.7000	76.0523
661.6000	76.0802
661.5000	76.0943
661.4000	75.9995
661.3000	76.0275
661.2000	76.0928
661.1000	76.0161
661.0000	76.1683
660.9000	76.2042
660.8000	76.2173
660.7000	76.323
660.6000	76.3374
660.5000	76.3037
660.4000	76.3904
660.3000	76.3574
660.2000	76.4028
660.1000	76.4676
660.0000	76.3927
659.9000	76.5478
659.8000	76.6422
659.7000	76.6715
659.6000	76.7647
659.5000	76.7922
659.4000	76.7274
659.3000	76.7777
659.2000	76.7639
659.1000	76.8265
659.0000	76.849
658.9000	76.8683
658.8000	76.943
658.7000	76.9724
658.6000	77.02
658.5000	77.0885
658.4000	77.1281
658.3000	77.1227
658.2000	77.1551
658.1000	77.1449
658.0000	77.161
657.9000	77.2086
657.8000	77.1968
657.7000	77.3207
657.6000	77.3256
657.5000	77.3105
657.4000	77.3753
657.3000	77.3792
657.2000	77.3447
657.1000	77.4186
657.0000	77.3387
656.9000	77.3564
656.8000	77.3762
656.7000	77.3263
656.6000	77.3778
656.5000	77.4003
656.4000	77.3618
656.3000	77.4087
656.2000	77.3698
656.1000	77.296
656.0000	77.3158
655.9000	77.2901
655.8000	77.2937
655.7000	77.2299
655.6000	77.1791
655.5000	77.2267
655.4000	77.2153
655.3000	77.1932
655.2000	77.2058
655.1000	77.1168
655.0000	77.1013
654.9000	76.9932
654.8000	76.9574
654.7000	76.9706
654.6000	76.9543
654.5000	76.9706
654.4000	76.907
654.3000	76.7902
654.2000	76.7811
654.1000	76.8015
654.0000	76.7706
653.9000	76.741
653.8000	76.6474
653.7000	76.5523
653.6000	76.5457
653.5000	76.543
653.4000	76.4797
653.3000	76.5332
653.2000	76.4339
653.1000	76.4276
653.0000	76.3856
652.9000	76.2809
652.8000	76.3575
652.7000	76.3082
652.6000	76.2969
652.5000	76.3067
652.4000	76.2085
652.3000	76.191
652.2000	76.2285
652.1000	76.1909
652.0000	76.1694
651.9000	76.0879
651.8000	76.0394
651.7000	76.0396
651.6000	75.9795
651.5000	75.9126
651.4000	75.8877
651.3000	75.8097
651.2000	75.7803
651.1000	75.774
651.0000	75.6805
650.9000	75.6655
650.8000	75.6376
650.7000	75.5379
650.6000	75.4989
650.5000	75.4018
650.4000	75.4155
650.3000	75.4243
650.2000	75.3477
650.1000	75.3452
650.0000	75.3584
649.9000	75.323
649.8000	75.3544
649.7000	75.306
649.6000	75.2983
649.5000	75.2869
649.4000	75.2343
649.3000	75.2827
649.2000	75.3268
649.1000	75.3195
649.0000	75.387
648.9000	75.3912
648.8000	75.3467
648.7000	75.421
648.6000	75.3999
648.5000	75.4344
648.4000	75.4235
648.3000	75.4016
648.2000	75.455
648.1000	75.4956
648.0000	75.4786
647.9000	75.5677
647.8000	75.5747
647.7000	75.5121
647.6000	75.5367
647.5000	75.541
647.4000	75.5362
647.3000	75.613
647.2000	75.649
647.1000	75.6634
647.0000	75.6733
646.9000	75.6627
646.8000	75.7277
646.7000	75.7249
646.6000	75.7379
646.5000	75.7316
646.4000	75.7725
646.3000	75.8008
646.2000	75.823
646.1000	75.8962
646.0000	75.9291
645.9000	75.957
645.8000	76.014
645.7000	76.0159
645.6000	76.0275
645.5000	76.0536
645.4000	76.1263
645.3000	76.1839
645.2000	76.2219
645.1000	76.2904
645.0000	76.348
644.9000	76.4363
644.8000	76.4175
644.7000	76.4864
644.6000	76.5526
644.5000	76.5803
644.4000	76.6114
644.3000	76.6543
644.2000	76.6887
644.1000	76.7391
644.0000	76.7439
643.9000	76.7825
643.8000	76.8374
643.7000	76.8671
643.6000	76.9516
643.5000	76.9982
643.4000	77.0177
643.3000	77.0812
643.2000	77.1115
643.1000	77.0876
643.0000	77.1023
642.9000	77.0829
642.8000	77.1002
642.7000	77.1344
642.6000	77.0852
642.5000	77.1881
642.4000	77.2364
642.3000	77.2463
642.2000	77.3719
642.1000	77.3009
642.0000	77.288
641.9000	77.3122
641.8000	77.2667
641.7000	77.2979
641.6000	77.2747
641.5000	77.3011
641.4000	77.3747
641.3000	77.327
641.2000	77.3829
641.1000	77.407
641.0000	77.3825
640.9000	77.4042
640.8000	77.3374
640.7000	77.3576
640.6000	77.2945
640.5000	77.2531
640.4000	77.2803
640.3000	77.2219
640.2000	77.2224
640.1000	77.2347
640.0000	77.19
639.9000	77.247
639.8000	77.1798
639.7000	77.1394
639.6000	77.1515
639.5000	77.0506
639.4000	77.087
639.3000	77.0544
639.2000	77.0135
639.1000	77.0301
639.0000	76.9641
638.9000	76.9952
638.8000	77.0237
638.7000	76.9635
638.6000	76.9629
638.5000	76.8985
638.4000	76.8382
638.3000	76.7885
638.2000	76.7394
638.1000	76.7301
638.0000	76.6972
637.9000	76.6391
637.8000	76.6449
637.7000	76.5586
637.6000	76.5063
637.5000	76.513
637.4000	76.4103
637.3000	76.4412
637.2000	76.3514
637.1000	76.2328
637.0000	76.179
636.9000	76.0571
636.8000	76.1056
636.7000	76.0513
636.6000	75.9691
636.5000	76.0096
636.4000	75.8633
636.3000	75.8815
636.2000	75.8391
636.1000	75.7391
636.0000	75.7923
635.9000	75.7152
635.8000	75.6981
635.7000	75.6403
635.6000	75.553
635.5000	75.6323
635.4000	75.6641
635.3000	75.6732
635.2000	75.6875
635.1000	75.5667
635.0000	75.5522
634.9000	75.5377
634.8000	75.5071
634.7000	75.5288
634.6000	75.4855
634.5000	75.4541
634.4000	75.4693
634.3000	75.3821
634.2000	75.4225
634.1000	75.4352
634.0000	75.386
633.9000	75.4601
633.8000	75.3637
633.7000	75.3595
633.6000	75.3261
633.5000	75.3079
633.4000	75.3882
633.3000	75.3712
633.2000	75.4012
633.1000	75.4952
633.0000	75.452
632.9000	75.5614
632.8000	75.4978
632.7000	75.4757
632.6000	75.565
632.5000	75.4555
632.4000	75.5206
632.3000	75.5122
632.2000	75.4554
632.1000	75.566
632.0000	75.5462
631.9000	75.6441
631.8000	75.7113
631.7000	75.6375
631.6000	75.7145
631.5000	75.6324
631.4000	75.6836
631.3000	75.7623
631.2000	75.7567
631.1000	75.8706
631.0000	75.8539
630.9000	75.8844
630.8000	76.0104
630.7000	75.9912
630.6000	76.0899
630.5000	76.103
630.4000	76.0967
630.3000	76.1723
630.2000	76.1219
630.1000	76.1896
630.0000	76.2286
629.9000	76.2315
629.8000	76.3385
629.7000	76.2696
629.6000	76.3345
629.5000	76.3937
629.4000	76.3628
629.3000	76.4936
629.2000	76.4448
629.1000	76.4526
629.0000	76.5782
628.9000	76.5122
628.8000	76.6201
628.7000	76.6383
628.6000	76.6792
628.5000	76.7964
628.4000	76.8074
628.3000	76.8938
628.2000	76.8873
628.1000	76.9767
628.0000	77.1044
627.9000	77.0542
627.8000	77.1526
627.7000	77.137
627.6000	77.1809
627.5000	77.29
627.4000	77.2215
627.3000	77.3231
627.2000	77.3212
627.1000	77.3331
627.0000	77.4598
626.9000	77.3967
626.8000	77.4683
626.7000	77.4696
626.6000	77.4574
626.5000	77.4695
626.4000	77.386
626.3000	77.4524
626.2000	77.4593
626.1000	77.4803
626.0000	77.498
625.9000	77.4548
625.8000	77.5242
625.7000	77.4931
625.6000	77.4619
625.5000	77.4585
625.4000	77.3274
625.3000	77.3759
625.2000	77.3032
625.1000	77.2726
625.0000	77.2892
624.9000	77.2161
624.8000	77.2898
624.7000	77.2321
624.6000	77.1871
624.5000	77.1935
624.4000	77.1079
624.3000	77.1322
624.2000	77.0401
624.1000	77.0595
624.0000	77.0724
623.9000	76.9475
623.8000	77.0278
623.7000	76.906
623.6000	76.9186
623.5000	76.8825
623.4000	76.8077
623.3000	76.8546
623.2000	76.7125
623.1000	76.6672
623.0000	76.6308
622.9000	76.5325
622.8000	76.5883
622.7000	76.4455
622.6000	76.4423
622.5000	76.3791
622.4000	76.319
622.3000	76.4074
622.2000	76.2062
622.1000	76.235
622.0000	76.1841
621.9000	76.1126
621.8000	76.1439
621.7000	75.9563
621.6000	75.9805
621.5000	75.9504
621.4000	75.8645
621.3000	75.9173
621.2000	75.7681
621.1000	75.8204
621.0000	75.7885
620.9000	75.7117
620.8000	75.7384
620.7000	75.5985
620.6000	75.6669
620.5000	75.6746
620.4000	75.6322
620.3000	75.6771
620.2000	75.5218
620.1000	75.6378
620.0000	75.5667
619.9000	75.5221
619.8000	75.5728
619.7000	75.4075
619.6000	75.5029
619.5000	75.4665
619.4000	75.4284
619.3000	75.5255
619.2000	75.3863
619.1000	75.4872
619.0000	75.4562
618.9000	75.4004
618.8000	75.4149
618.7000	75.2989
618.6000	75.3871
618.5000	75.3286
618.4000	75.3225
618.3000	75.4055
618.2000	75.3111
618.1000	75.4164
618.0000	75.3593
617.9000	75.345
617.8000	75.4161
617.7000	75.3148
617.6000	75.4022
617.5000	75.3197
617.4000	75.3529
617.3000	75.4061
617.2000	75.3559
617.1000	75.5007
617.0000	75.5056
616.9000	75.5723
616.8000	75.6543
616.7000	75.6084
616.6000	75.7793
616.5000	75.7393
616.4000	75.8233
616.3000	75.8618
616.2000	75.8487
616.1000	75.9681
616.0000	75.9675
615.9000	76.0816
615.8000	76.0882
615.7000	76.0813
615.6000	76.2261
615.5000	76.1794
615.4000	76.2846
615.3000	76.2668
615.2000	76.3142
615.1000	76.3741
615.0000	76.3338
614.9000	76.469
614.8000	76.4378
614.7000	76.5215
614.6000	76.5318
614.5000	76.5727
614.4000	76.6727
614.3000	76.6703
614.2000	76.7692
614.1000	76.81
614.0000	76.8556
613.9000	76.873
613.8000	76.8767
613.7000	76.9741
613.6000	76.934
613.5000	76.9744
613.4000	76.9811
613.3000	77.0034
613.2000	77.0543
613.1000	77.061
613.0000	77.1228
612.9000	77.0883
612.8000	77.1367
612.7000	77.0852
612.6000	77.0859
612.5000	77.1246
612.4000	77.0638
612.3000	77.1432
612.2000	77.0956
612.1000	77.1299
612.0000	77.1362
611.9000	77.1837
611.8000	77.2333
611.7000	77.1846
611.6000	77.2228
611.5000	77.1967
611.4000	77.2346
611.3000	77.2163
611.2000	77.1604
611.1000	77.199
611.0000	77.1472
610.9000	77.1843
610.8000	77.15
610.7000	77.1474
610.6000	77.1564
610.5000	77.1254
610.4000	77.0966
610.3000	76.9898
610.2000	76.9757
610.1000	76.9403
610.0000	76.9175
609.9000	76.8517
609.8000	76.7932
609.7000	76.8265
609.6000	76.7606
609.5000	76.8434
609.4000	76.7618
609.3000	76.672
609.2000	76.6394
609.1000	76.5974
609.0000	76.6054
608.9000	76.4679
608.8000	76.5337
608.7000	76.4885
608.6000	76.4534
608.5000	76.4367
608.4000	76.3658
608.3000	76.432
608.2000	76.3116
608.1000	76.2427
608.0000	76.2021
607.9000	76.1032
607.8000	76.127
607.7000	76.0549
607.6000	76.0836
607.5000	75.9505
607.4000	75.9089
607.3000	75.8979
607.2000	75.7903
607.1000	75.8381
607.0000	75.7195
606.9000	75.7701
606.8000	75.6749
606.7000	75.6352
606.6000	75.6189
606.5000	75.5881
606.4000	75.5835
606.3000	75.4756
606.2000	75.4891
606.1000	75.4575
606.0000	75.4082
605.9000	75.4608
605.8000	75.3824
605.7000	75.4307
605.6000	75.3497
605.5000	75.381
605.4000	75.3565
605.3000	75.2768
605.2000	75.3523
605.1000	75.2944
605.0000	75.3913
604.9000	75.2845
604.8000	75.322
604.7000	75.3208
604.6000	75.3002
604.5000	75.3628
604.4000	75.2918
604.3000	75.3791
604.2000	75.3083
604.1000	75.3309
604.0000	75.3635
603.9000	75.343
603.8000	75.4268
603.7000	75.3964
603.6000	75.444
603.5000	75.4138
603.4000	75.4418
603.3000	75.5702
603.2000	75.6263
603.1000	75.7173
603.0000	75.6903
602.9000	75.71
602.8000	75.7468
602.7000	75.7358
602.6000	75.8225
602.5000	75.8641
602.4000	75.9399
602.3000	75.9116
602.2000	75.9942
602.1000	76.023
602.0000	76.0826
601.9000	76.1128
601.8000	76.1326
601.7000	76.1227
601.6000	76.1163
601.5000	76.1385
601.4000	76.2264
601.3000	76.2814
601.2000	76.3641
601.1000	76.4062
601.0000	76.4871
600.9000	76.5019
600.8000	76.502
600.7000	76.5748
600.6000	76.5656
600.5000	76.6401
600.4000	76.646
600.3000	76.704
600.2000	76.7574
600.1000	76.8513
600.0000	76.8621
599.9000	76.8885
599.8000	76.9731
599.7000	77.0093
599.6000	77.0122
599.5000	77.0229
599.4000	77.0228
599.3000	77.0494
599.2000	77.0608
599.1000	77.0857
599.0000	77.1302
598.9000	77.1727
598.8000	77.1509
598.7000	77.185
598.6000	77.1926
598.5000	77.1808
598.4000	77.218
598.3000	77.1624
598.2000	77.1865
598.1000	77.127
598.0000	77.1883
597.9000	77.176
597.8000	77.2083
597.7000	77.2319
597.6000	77.201
597.5000	77.1847
597.4000	77.087
597.3000	77.1364
597.2000	77.0381
597.1000	77.0375
597.0000	77.0279
596.9000	76.9911
596.8000	76.8991
596.7000	76.8667
596.6000	76.8445
596.5000	76.8215
596.4000	76.8166
596.3000	76.7488
596.2000	76.7183
596.1000	76.6183
596.0000	76.5976
595.9000	76.5686
595.8000	76.5075
595.7000	76.4333
595.6000	76.421
595.5000	76.3917
595.4000	76.3097
595.3000	76.3272
595.2000	76.3244
595.1000	76.289
595.0000	76.2618
594.9000	76.1719
594.8000	76.1231
594.7000	76.061
594.6000	76.0484
594.5000	75.9553
594.4000	75.9433
594.3000	75.848
594.2000	75.8621
594.1000	75.8138
594.0000	75.7921
593.9000	75.764
593.8000	75.7142
593.7000	75.6999
593.6000	75.5663
593.5000	75.5989
593.4000	75.4614
593.3000	75.5257
593.2000	75.4248
593.1000	75.4384
593.0000	75.4
592.9000	75.4115
592.8000	75.3783
592.7000	75.2949
592.6000	75.3016
592.5000	75.2469
592.4000	75.2694
592.3000	75.1878
592.2000	75.2044
592.1000	75.1504
592.0000	75.1792
591.9000	75.1767
591.8000	75.159
591.7000	75.1779
591.6000	75.1382
591.5000	75.1836
591.4000	75.131
591.3000	75.1314
591.2000	75.1544
591.1000	75.2144
591.0000	75.2439
590.9000	75.2272
590.8000	75.2933
590.7000	75.323
590.6000	75.404
590.5000	75.4229
590.4000	75.4871
590.3000	75.4704
590.2000	75.5084
590.1000	75.5063
590.0000	75.5236
589.9000	75.5669
589.8000	75.6286
589.7000	75.7399
589.6000	75.7408
589.5000	75.8224
589.4000	75.822
589.3000	75.9471
589.2000	75.9399
589.1000	75.9776
589.0000	75.9899
588.9000	76.0109
588.8000	76.0613
588.7000	76.0697
588.6000	76.1827
588.5000	76.2314
588.4000	76.3609
588.3000	76.3564
588.2000	76.4094
588.1000	76.437
588.0000	76.516
587.9000	76.5874
587.8000	76.6324
587.7000	76.6888
587.6000	76.6909
587.5000	76.7887
587.4000	76.7797
587.3000	76.8542
587.2000	76.887
587.1000	76.9433
587.0000	77.0006
586.9000	77.0108
586.8000	77.0493
586.7000	77.0436
586.6000	77.1081
586.5000	77.0642
586.4000	77.0804
586.3000	77.0322
586.2000	77.0828
586.1000	77.0422
586.0000	77.1155
585.9000	77.0828
585.8000	77.1216
585.7000	77.0837
585.6000	77.0734
585.5000	77.0642
585.4000	76.9798
585.3000	77.0067
585.2000	76.9489
585.1000	77.0326
585.0000	76.9767
584.9000	77.0373
584.8000	76.9875
584.7000	76.9896
584.6000	76.9465
584.5000	76.951
584.4000	76.8903
584.3000	76.9047
584.2000	76.8584
584.1000	76.8432
584.0000	76.8528
583.9000	76.8013
583.8000	76.8217
583.7000	76.6825
583.6000	76.7055
583.5000	76.5836
583.4000	76.5911
583.3000	76.472
583.2000	76.4674
583.1000	76.4467
583.0000	76.3985
582.9000	76.3436
