899.0000	23.2543
898.0000	23.3713
897.0000	23.4837
896.0000	23.607
895.0000	23.8148
894.0000	24.0842
893.0000	24.0812
892.0000	24.1423
891.0000	24.0977
890.0000	23.9607
889.0000	23.7892
888.0000	23.6172
887.0000	23.2985
886.0000	23.0128
885.0000	22.7657
884.0000	22.3762
883.0000	22.0961
882.0000	21.8436
881.0000	21.5749
880.0000	21.4267
879.0000	21.2707
878.0000	21.1192
877.0000	21.1273
876.0000	21.156
875.0000	21.2797
874.0000	21.42
873.0000	21.5783
872.0000	21.7747
871.0000	22.0446
870.0000	22.3943
869.0000	22.6926
868.0000	22.9972
867.0000	23.2826
866.0000	23.5102
865.0000	23.6688
864.0000	23.753
863.0000	23.7842
862.0000	23.7559
861.0000	23.6577
860.0000	23.489
859.0000	23.2542
858.0000	23.0069
857.0000	22.6937
856.0000	22.3671
855.0000	22.0532
854.0000	21.7713
853.0000	21.5236
852.0000	21.3338
851.0000	21.1895
850.0000	21.1047
849.0000	21.1325
848.0000	21.1916
847.0000	21.3457
846.0000	21.573
845.0000	21.8481
844.0000	22.1538
843.0000	22.4783
842.0000	22.8376
841.0000	23.1861
840.0000	23.517
839.0000	23.7871
838.0000	24.0261
837.0000	24.1809
836.0000	24.2134
835.0000	24.1413
834.0000	23.9829
833.0000	23.7651
832.0000	23.4724
831.0000	23.144
830.0000	22.7972
829.0000	22.4362
828.0000	22.098
827.0000	21.7803
826.0000	21.5072
825.0000	21.3382
824.0000	21.2561
823.0000	21.2229
822.0000	21.2562
821.0000	21.396
820.0000	21.6085
819.0000	21.9012
818.0000	22.2289
817.0000	22.6173
816.0000	22.9926
815.0000	23.3495
814.0000	23.676
813.0000	23.9363
812.0000	24.1177
811.0000	24.1981
810.0000	24.1556
809.0000	24.0163
808.0000	23.7693
807.0000	23.4423
806.0000	23.0575
805.0000	22.6529
804.0000	22.2475
803.0000	21.8696
802.0000	21.5425
801.0000	21.2698
800.0000	21.1007
799.0000	21.0285
798.0000	21.0636
797.0000	21.1889
796.0000	21.4112
795.0000	21.7151
794.0000	22.0818
793.0000	22.4867
792.0000	22.9117
791.0000	23.306
790.0000	23.6565
789.0000	23.9234
788.0000	24.0809
787.0000	24.1145
786.0000	24.0167
