899.0000	63.2062
898.0000	63.0274
897.0000	62.6655
896.0000	62.6523
895.0000	62.8922
894.0000	63.3824
893.0000	64.1158
892.0000	64.8033
891.0000	65.7201
890.0000	66.6859
889.0000	67.7396
888.0000	68.7614
887.0000	69.9412
886.0000	70.8843
885.0000	71.6467
884.0000	72.1495
883.0000	72.3405
882.0000	72.2115
881.0000	72.0063
880.0000	71.4703
879.0000	70.6278
878.0000	69.7146
877.0000	68.5205
876.0000	67.2908
875.0000	66.058
874.0000	64.8538
873.0000	63.6869
872.0000	62.7617
871.0000	61.9966
870.0000	61.456
869.0000	61.1317
868.0000	61.0694
867.0000	61.2404
866.0000	61.6717
865.0000	62.3241
864.0000	63.1992
863.0000	64.2182
862.0000	65.2942
861.0000	66.4888
860.0000	67.7031
859.0000	68.8408
858.0000	69.9013
857.0000	70.7189
856.0000	71.2598
855.0000	71.483
854.0000	71.3233
853.0000	70.8233
852.0000	70.1045
851.0000	69.1116
850.0000	67.886
849.0000	66.6099
848.0000	65.2863
847.0000	63.9736
846.0000	62.7729
845.0000	61.7294
844.0000	60.9317
843.0000	60.3882
842.0000	60.128
841.0000	60.1335
840.0000	60.4234
839.0000	61.0028
838.0000	61.8466
837.0000	62.9071
836.0000	64.1267
835.0000	65.4585
834.0000	66.8091
833.0000	68.0866
832.0000	69.2242
831.0000	70.1138
830.0000	70.7253
829.0000	70.9456
828.0000	70.7991
827.0000	70.2575
826.0000	69.3736
825.0000	68.2345
824.0000	66.8991
823.0000	65.5099
822.0000	64.103
821.0000	62.74
820.0000	61.5549
819.0000	60.5902
818.0000	59.9103
817.0000	59.5602
816.0000	59.5282
815.0000	59.8353
814.0000	60.4543
813.0000	61.3705
812.0000	62.556
811.0000	63.9016
810.0000	65.3469
809.0000	66.8295
808.0000	68.1907
807.0000	69.319
806.0000	70.1359
805.0000	70.5734
804.0000	70.5519
803.0000	70.0985
802.0000	69.2684
801.0000	68.0927
800.0000	66.6941
799.0000	65.169
798.0000	63.666
797.0000	62.2717
796.0000	61.099
795.0000	60.1812
794.0000	59.6189
793.0000	59.4295
792.0000	59.6155
791.0000	60.1764
790.0000	61.0809
789.0000	62.2845
788.0000	63.7063
787.0000	65.2415
786.0000	66.7811
785.0000	68.1812
784.0000	69.3473
783.0000	70.1595
782.0000	70.5096
781.0000	70.4004
780.0000	69.7983
779.0000	68.7874
778.0000	67.4773
777.0000	65.9572
776.0000	64.4109
775.0000	62.9534
774.0000	61.6663
773.0000	60.6532
772.0000	59.9936
771.0000	59.714
770.0000	59.8584
769.0000	60.4106
768.0000	61.3351
767.0000	62.6039
766.0000	64.0908
765.0000	65.6928
764.0000	67.2912
763.0000	68.7718
762.0000	69.8971
761.0000	70.5911
760.0000	70.7935
759.0000	70.4217
758.0000	69.5704
757.0000	68.3429
756.0000	66.8423
755.0000	65.2622
754.0000	63.6951
753.0000	62.3171
752.0000	61.2474
751.0000	60.5727
750.0000	60.3529
749.0000	60.5887
748.0000	61.2739
747.0000	62.3808
746.0000	63.81
745.0000	65.4594
744.0000	67.1782
743.0000	68.7525
742.0000	70.0458
741.0000	70.8966
740.0000	71.2075
739.0000	70.9439
738.0000	70.1548
737.0000	68.9252
736.0000	67.4169
735.0000	65.8084
734.0000	64.2712
733.0000	62.9443
732.0000	61.9922
731.0000	61.4689
730.0000	61.4164
729.0000	61.8768
728.0000	62.7869
727.0000	64.0814
726.0000	65.6461
725.0000	67.3705
724.0000	69.0379
723.0000	70.4356
722.0000	71.3785
721.0000	71.775
720.0000	71.574
719.0000	70.8062
718.0000	69.616
717.0000	68.126
716.0000	66.5398
715.0000	65.0262
714.0000	63.7509
713.0000	62.8985
712.0000	62.5512
711.0000	62.7592
710.0000	63.4854
709.0000	64.6727
708.0000	66.2023
707.0000	67.9084
706.0000	69.5657
705.0000	70.9861
704.0000	71.9568
703.0000	72.3471
702.0000	72.0952
701.0000	71.258
700.0000	69.9644
699.0000	68.4264
698.0000	66.8751
697.0000	65.5008
696.0000	64.4938
695.0000	63.9255
694.0000	63.8878
693.0000	64.3622
692.0000	65.3069
691.0000	66.6805
690.0000	68.2938
689.0000	69.948
688.0000	71.4371
687.0000	72.5286
686.0000	73.073
685.0000	72.9695
684.0000	72.2789
683.0000	71.0621
682.0000	69.5233
681.0000	67.9332
680.0000	66.5451
679.0000	65.5882
678.0000	65.183
677.0000	65.3696
676.0000	66.1056
675.0000	67.3006
674.0000	68.8065
673.0000	70.4031
672.0000	71.853
671.0000	72.9099
670.0000	73.3996
669.0000	73.2577
668.0000	72.5311
667.0000	71.3201
666.0000	69.8721
665.0000	68.4201
664.0000	67.2053
663.0000	66.4271
662.0000	66.2068
661.0000	66.5729
660.0000	67.5087
659.0000	68.8556
658.0000	70.3717
657.0000	71.8104
656.0000	72.9401
655.0000	73.5522
654.0000	73.5164
653.0000	72.8559
652.0000	71.7053
651.0000	70.2914
650.0000	68.8943
649.0000	67.7614
648.0000	67.1047
647.0000	67.0128
646.0000	67.5231
645.0000	68.5543
644.0000	69.9207
643.0000	71.3768
642.0000	72.6257
641.0000	73.415
640.0000	73.593
639.0000	73.1176
638.0000	72.1053
637.0000	70.7743
636.0000	69.4078
635.0000	68.2627
634.0000	67.5754
633.0000	67.4677
632.0000	67.9662
631.0000	68.9893
630.0000	70.3242
629.0000	71.6748
628.0000	72.7876
627.0000	73.3803
626.0000	73.3232
625.0000	72.656
624.0000	71.4899
623.0000	70.104
622.0000	68.7956
621.0000	67.8598
620.0000	67.4891
619.0000	67.7505
618.0000	68.5938
617.0000	69.8286
616.0000	71.1929
615.0000	72.3534
614.0000	73.0151
613.0000	73.0052
612.0000	72.3125
611.0000	71.1056
610.0000	69.6928
609.0000	68.4062
608.0000	67.5252
607.0000	67.281
606.0000	67.7223
605.0000	68.727
604.0000	70.0538
603.0000	71.3667
602.0000	72.309
601.0000	72.6101
600.0000	72.1289
599.0000	71.0607
598.0000	69.6056
597.0000	68.1735
596.0000	67.1469
595.0000	66.7945
594.0000	67.184
593.0000	68.2173
592.0000	69.5856
591.0000	70.9148
590.0000	71.7904
589.0000	71.9446
588.0000	71.3415
587.0000	70.1204
586.0000	68.5852
585.0000	67.1835
584.0000	66.2963
583.0000	66.1737
582.0000	66.8212
581.0000	68.0638
580.0000	69.5158
579.0000	70.716
578.0000	71.2712
577.0000	71.02
576.0000	70.0258
575.0000	68.5447
574.0000	67.0158
573.0000	65.8801
572.0000	65.4919
571.0000	65.9789
570.0000	67.2012
569.0000	68.7004
568.0000	69.9501
567.0000	70.5605
566.0000	70.3126
565.0000	69.2629
564.0000	67.7209
563.0000	66.1925
562.0000	65.1738
561.0000	64.9927
560.0000	65.7093
559.0000	67.078
558.0000	68.5821
557.0000	69.6867
556.0000	69.9688
555.0000	69.3046
554.0000	67.9085
553.0000	66.2922
552.0000	65.0271
551.0000	64.5932
550.0000	65.1448
549.0000	66.4649
548.0000	68.0272
547.0000	69.1877
546.0000	69.5126
545.0000	68.8788
544.0000	67.5386
543.0000	65.9835
542.0000	64.8473
541.0000	64.5798
540.0000	65.3129
539.0000	66.7121
538.0000	68.2056
537.0000	69.1902
536.0000	69.2338
535.0000	68.3729
534.0000	66.9814
533.0000	65.6328
532.0000	64.913
531.0000	65.1704
530.0000	66.3298
529.0000	67.8524
528.0000	69.043
527.0000	69.4656
526.0000	68.9399
525.0000	67.7301
524.0000	66.4075
523.0000	65.62
522.0000	65.7946
521.0000	66.8542
520.0000	68.3877
519.0000	69.549
518.0000	69.9141
517.0000	69.3742
516.0000	68.2412
515.0000	67.1352
514.0000	66.6635
513.0000	67.1195
512.0000	68.3145
511.0000	69.6663
510.0000	70.5146
509.0000	70.5192
508.0000	69.7547
507.0000	68.7055
506.0000	68.0382
505.0000	68.2047
504.0000	69.1736
503.0000	70.4384
502.0000	71.3317
501.0000	71.4664
500.0000	70.8722
499.0000	70.0029
498.0000	69.4744
497.0000	69.6836
496.0000	70.5681
495.0000	71.6662
494.0000	72.3501
493.0000	72.3377
492.0000	71.764
491.0000	71.1062
490.0000	70.8929
489.0000	71.316
488.0000	72.1519
487.0000	72.9262
486.0000	73.2029
485.0000	72.9223
484.0000	72.3825
483.0000	72.0662
482.0000	72.2394
481.0000	72.8361
480.0000	73.4519
479.0000	73.7267
478.0000	73.5783
477.0000	73.1951
